DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Spain,2020,66.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Spain,2021,62.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Spain,2022,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2004,53.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2005,52.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2006,52.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2007,58.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2008,59.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2009,58.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2010,57.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2011,58.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2012,56.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2014,57.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2015,56.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2016,57.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2017,56.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2018,55.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2019,54.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2020,55.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2021,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Finland,2022,56.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2004,64.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2005,64.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2006,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2007,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2008,64.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2009,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2010,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2011,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2012,63.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2013,64.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2014,64.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2015,64.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2016,64.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2017,64.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2018,64.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2019,64.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2020,65.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2021,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,France,2022,65.2,bp
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2010,60.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2011,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2012,64.2,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2013,60.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2014,60.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2015,56.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2016,58.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2017,58.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2018,58.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2019,58.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2020,59.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2021,59.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Croatia,2022,61.5,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2005,54.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2006,57.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2007,57.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2008,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2009,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2010,58.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2011,59.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2012,60.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2013,60.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2014,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2015,60.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2016,60.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2017,60.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2018,61.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2019,62.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2020,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2021,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Hungary,2022,63.9,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2004,64.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2005,63.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2006,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2007,65.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2008,65.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2009,65.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2010,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2011,68.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2012,68.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2013,68.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2014,67.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2015,68.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2016,69.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2017,69.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2018,70.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2019,70.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2020,67.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2021,68,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Ireland,2022,66.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2004,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2005,65.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2006,65.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2007,71.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2008,69.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2009,68.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2010,68.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2011,67.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2012,68.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2013,66.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2014,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2015,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2016,63.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2017,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Iceland,2018,59.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2004,71.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2005,67.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2006,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2007,62.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2008,61.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2009,62.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2011,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2012,61.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2013,61.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2014,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2015,62.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2016,67.2,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2017,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2018,66.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2019,68.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2020,68.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2021,68.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Italy,2022,67.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2005,54.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2006,56.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2007,58.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2008,59.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2009,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2010,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2011,62.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2012,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2013,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2014,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2015,58.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2016,59.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2017,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2018,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2019,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2020,58.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2021,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Lithuania,2022,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2004,60.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2005,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2006,62.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2007,64.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2008,64.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2009,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2010,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2011,67.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2012,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2013,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2014,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2015,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2016,58.9,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2017,58.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2018,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2019,61.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2020,62.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2021,61.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Luxembourg,2022,59.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Latvia,2005,53.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Latvia,2006,52.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Latvia,2007,54.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Females,Healthy life years in absolute value at birth,Latvia,2008,54.3,
